Bug	10A	11A	12A	13A	14A	15A	16A	17A	18A	19A	1A	20A	21A	22A	23A	24A	25A	26A	27A	28A	29A	2A	30A	31A	32A	33A	34A	35A	36A	37A	38A	39A	3A	40A	41A	42A	43A	44A	45A	46A	47A	48A	49A	4A	50A	51A	52A	53A	54A	55A	5A	6A	7A	8A	9A
FCMP-15A_18.97	0.757463	0.892595	0.18628	0.002365	0.979637	0.999762	0.25993	0.164	0.599836	0.378234	0.29565	0.118475	0.609965	0.1096	0.812458	0.002561	0.587718	0.016862	0.540063	0.182424	0.006416	0.53612	0.057677	0.096832	0.065085	0.898361	0.178704	0.302062	0.617052	0.601177	0.664598	0.715012	0.712408	0.045628	0.405417	0.000572	0.829494	0.016133	0.00159	0.458761	0.778478	0.002262	0.70778	0.034814	0.006267	0.014348	0.004028	0.116351	0.001452	0.234225	0.304161	0.078282	0.14217	0.002215	0.350135
FCMP-14A_30.27	0.060122	0.441631	0.833729	0.048162	0.99997	0.976779	0.662612	0.08385	0.001073	0.073741	0.547749	0.603584	0.314675	0.880234	0.868306	0.562088	0.505305	0.043665	0.042582	0.078849	0.070386	0.134621	0.264544	0.093292	0.752618	0.079295	0.28562	0.093572	0.029191	0.097486	0.09076	0.15209	0.187545	0.095185	0.04054	0.000289	0.424166	0.846853	0.076847	0.11304	0.077655	0.244879	0.457376	0.327106	0.056914	0.940125	0.826742	0.881587	0.959888	0.090151	0.015644	0.39651	0.407274	0.058182	0.064392
FCMP-14A_15.80	0.748662	0.730503	0.068148	0.014089	1	0.999776	0.003053	0.038978	0.004284	0.001067	0.651197	0.064073	0.322503	0.138732	0.357138	0.03789	0.20823	0.042422	0.00379	0.457543	0.00125	0.795371	0.260649	0.115258	0.212892	0.424122	0.549944	0.471172	0.663193	0.637706	0.784907	0.238316	0.637202	0.270734	0.502234	0.001079	0.897345	0.511385	0.559977	0.650297	0.745902	0.500775	0.723128	0.420193	0.324103	0.007552	0.060152	0.61423	0.034126	0.058631	0.090405	0.900322	0.779821	0.008246	0.152456
FCMP-14A_15.86	0.068966	0.190895	0.248114	0.060151	0.998997	0.971543	0.003201	0.032957	0.000648	0.003379	0.15094	0.144039	0.1669	0.247026	0.670905	0.082808	0.72457	0.115367	0.001944	0.817492	0.002443	0.126089	0.146035	0.108051	0.172515	0.096864	0.18588	0.11651	0.010425	0.416561	0.319954	0.597477	0.1645	0.477031	0.165267	0.000566	0.045042	0.09888	0.004375	0.274172	0.138207	0.216305	0.191911	0.076503	0.008274	0.073284	0.198596	0.161273	0.162136	0.089629	0.217651	0.31425	0.060349	0.044858	0.099659
FCMP-14A_16b.43	0.021683	0.246777	0.03883	0.013168	0.997952	0.903231	0.056691	0.033203	7.8e-05	0.015201	0.109412	0.009676	0.142474	0.124911	0.014518	0.009558	0.32439	0.562322	0.018497	0.26718	0.006262	0.012478	0.046623	0.015287	0.068227	0.184035	0.358927	0.010296	0.009864	0.062059	0.103777	0.536927	0.474083	0.250284	0.028369	0.000879	0.020129	0.058504	0.021134	0.086457	0.229535	0.437576	0.493051	0.011536	0.011332	0.260039	0.013474	0.382886	0.183344	0.332912	0.020255	0.048436	0.165036	0.00248	0.286329
FCMP-14A_25.76	0.983704	0.968907	0.947063	0.696862	0.999796	0.988939	0.688623	0.403908	0.259479	0.398564	0.973029	0.850301	0.894118	0.929523	0.915603	0.914784	0.906693	0.958485	0.009452	0.941682	0.75355	0.965603	0.960585	0.934531	0.97638	0.96568	0.971133	0.964773	0.955516	0.921467	0.957533	0.969767	0.914837	0.967626	0.852426	0.003929	0.960643	0.961915	0.918388	0.935758	0.966499	0.961091	0.969349	0.870812	0.888162	0.832387	0.944037	0.809153	0.837479	0.813047	0.936611	0.975067	0.956191	0.956908	0.97748
FCMP-14A_20.144	0.049565	0.104911	0.029387	0.025249	0.999199	0.980281	0.013593	0.035572	0.010214	0.168292	0.034021	0.026386	0.021487	0.07204	0.022863	0.041632	0.6278	0.057517	0.01274	0.0358	0.077718	0.088463	0.034526	0.023262	0.035722	0.604387	0.05624	0.032289	0.024293	0.027126	0.078921	0.033025	0.122095	0.037211	0.020637	0.002047	0.030052	0.062437	0.029093	0.218176	0.456519	0.029588	0.238305	0.009175	0.044551	0.031283	0.061856	0.033309	0.079619	0.017072	0.015737	0.284365	0.052752	0.306826	0.044224
FCMP-14A_25.17	0.712607	0.825355	0.733686	0.01824	0.999911	0.99945	0.020666	0.61263	0.030398	0.02102	0.724417	0.679	0.552194	0.691411	0.622722	0.652014	0.60611	0.640524	0.0121	0.342639	0.01746	0.526809	0.485968	0.537381	0.794827	0.737824	0.654287	0.056786	0.273247	0.478222	0.292005	0.746555	0.498746	0.710962	0.032041	0.002717	0.131492	0.625151	0.408271	0.627498	0.695249	0.438881	0.712466	0.377829	0.63269	0.774765	0.60686	0.397508	0.796926	0.571326	0.169497	0.637862	0.076261	0.072112	0.745957
FCMP-14A_24b.83	0.756341	0.67978	0.624991	0.246336	0.996514	0.924751	0.565167	0.050625	0.010839	0.020935	0.432355	0.350398	0.37013	0.489192	0.203318	0.587096	0.340155	0.037146	0.017437	0.254848	0.55759	0.513496	0.651068	0.134355	0.687545	0.556239	0.112522	0.47705	0.544213	0.380078	0.608372	0.428447	0.482786	0.441434	0.170518	0.00187	0.786119	0.579104	0.51854	0.619094	0.753621	0.465789	0.620106	0.095461	0.50353	0.485986	0.632246	0.443816	0.465073	0.283611	0.090544	0.44706	0.745817	0.694388	0.720338
FCMP-14A_19b.12	0.267405	0.600406	0.369525	0.198597	0.999176	0.930285	0.759361	0.119972	0.020064	0.018876	0.097529	0.084289	0.137802	0.800053	0.562653	0.099792	0.094748	0.070367	0.019691	0.652238	0.045136	0.284066	0.058974	0.076528	0.320757	0.374986	0.301236	0.667273	0.545134	0.493078	0.093782	0.111362	0.195189	0.061026	0.087268	0.001671	0.107148	0.117239	0.19304	0.78069	0.09797	0.101786	0.145374	0.105827	0.072479	0.694847	0.084152	0.127085	0.147924	0.78032	0.177686	0.792955	0.74499	0.309554	0.402279
FCMP-14A_20.128	0.426491	0.305007	0.339221	0.154653	0.997074	0.9212	0.293711	0.051771	0.085898	0.057334	0.362811	0.20163	0.309493	0.196222	0.111629	0.48534	0.475168	0.37741	0.022899	0.227547	0.069515	0.621498	0.204901	0.615658	0.582504	0.079198	0.077402	0.441032	0.561708	0.436514	0.433499	0.350175	0.472199	0.302512	0.482289	0.00126	0.243962	0.287904	0.627493	0.36558	0.189617	0.104799	0.154695	0.071615	0.388144	0.259318	0.146441	0.231648	0.170334	0.075111	0.174961	0.128849	0.428725	0.213664	0.351097
FCMP-14A_30.74	0.244612	0.024744	0.090003	0.017954	0.999984	0.99901	0.017811	0.412162	0.06765	0.004425	0.370685	0.288321	0.255595	0.030415	0.127623	0.013422	0.026031	0.020104	0.009906	0.020841	0.00634	0.284461	0.830534	0.027913	0.02502	0.026334	0.036197	0.317592	0.010472	0.026808	0.030773	0.031966	0.105653	0.028893	0.016486	0.000392	0.032083	0.024694	0.008192	0.016648	0.197509	0.173834	0.155598	0.011827	0.018143	0.022408	0.020678	0.218359	0.02544	0.013076	0.041816	0.033794	0.020805	0.020331	0.339493
FCMP-14A_20.87	0.671022	0.730908	0.85033	0.567878	0.998851	0.959296	0.36845	0.026255	0.002836	0.103713	0.595457	0.743964	0.325259	0.893212	0.140244	0.117329	0.830353	0.700148	0.019161	0.876357	0.148298	0.752793	0.456877	0.035534	0.666675	0.08137	0.016282	0.295858	0.360244	0.906389	0.914412	0.619274	0.629293	0.891595	0.425769	0.001539	0.331516	0.283549	0.688983	0.423862	0.833728	0.5341	0.663503	0.107707	0.267397	0.327721	0.353739	0.357842	0.41155	0.012152	0.389826	0.034805	0.382341	0.100194	0.723626
FCMP-14A_16.15	0.302177	0.574551	0.438042	0.493234	0.999997	0.999484	0.0012	0.652512	0.002171	0.711381	0.007027	0.789978	0.003833	0.007417	0.504927	0.004188	0.76193	0.003393	0.653094	0.610681	0.047272	0.005223	0.00699	0.004299	0.671334	0.008864	0.725229	0.004838	0.009799	0.255691	0.517068	0.841101	0.006856	0.843635	0.004139	0.001759	0.005421	0.008266	0.006376	0.250857	0.843865	0.005143	0.164816	0.003458	0.008946	0.277139	0.006037	0.027705	0.381719	0.00245	0.003271	0.356949	0.892386	0.00374	0.089892
FCMP-14A_27.94	0.565296	0.776823	0.283577	0.012277	0.999839	0.996806	0.842474	0.17194	0.054635	0.008526	0.265793	0.825421	0.111627	0.280265	0.197639	0.158568	0.883415	0.836327	0.00899	0.871339	0.007648	0.271539	0.186294	0.228697	0.218691	0.867828	0.725795	0.207455	0.130837	0.883946	0.889752	0.564314	0.220022	0.71845	0.014876	0.001209	0.195939	0.181953	0.226185	0.891859	0.845442	0.342028	0.390294	0.796566	0.159325	0.348795	0.53959	0.352458	0.558267	0.318379	0.767199	0.897746	0.896531	0.836715	0.874928
FCMP-14A_23b.70	0.944787	0.840399	0.766742	0.214881	1	0.999955	0.010293	0.671102	0.012121	0.18382	0.775555	0.68346	0.860956	0.760459	0.541651	0.850198	0.015189	0.657851	0.004884	0.223275	0.012806	0.823133	0.676924	0.872573	0.864265	0.933299	0.875591	0.795588	0.30712	0.840345	0.817466	0.893884	0.728433	0.937757	0.687654	0.00269	0.78409	0.953553	0.509663	0.842917	0.903062	0.794764	0.984216	0.571666	0.735116	0.350828	0.910786	0.62263	0.702986	0.397741	0.811815	0.945168	0.841039	0.689145	0.807975
FCMP-14A_25b.118	0.049904	0.019285	0.007083	0.013394	0.999437	0.988351	0.000359	0.004536	1.6e-05	0.015946	0.056875	0.090393	0.016512	0.004641	0.018367	0.016526	0.011688	0.00984	6e-06	0.002146	0.162315	0.0604	0.008503	0.510588	0.046895	0.494348	0.003357	0.05386	0.002846	0.043575	0.043899	0.049223	0.264507	0.030266	0.01231	0	0.02231	0.580186	7.5e-05	0.007674	0.069896	0.020645	0.124445	0.611996	5.9e-05	0.002616	0.008517	0.016032	0.014599	0.085948	0.219419	0.071632	0.377372	0.60793	0.0111
FCMP-14A_24.71	0.809571	0.60351	0.681742	0.810881	0.998464	0.921032	0.009623	0.514752	0.011565	0.080821	0.547568	0.639709	0.105083	0.090092	0.493729	0.10108	0.756119	0.160844	0.026538	0.852756	0.304523	0.777171	0.274254	0.269655	0.419401	0.268349	0.693494	0.103125	0.114752	0.802103	0.54369	0.268508	0.80166	0.64478	0.092981	0.014203	0.381264	0.564129	0.860394	0.593846	0.897765	0.471278	0.656087	0.753568	0.874405	0.871113	0.43502	0.542856	0.735114	0.094795	0.562585	0.438015	0.160764	0.113373	0.872177
FCMP-14A_23.96	0.258578	0.075478	0.176346	0.024247	0.999261	0.925527	0.452005	0.0469	0.004232	0.019576	0.272493	0.014866	0.11082	0.272041	0.067997	0.132322	0.08431	0.16706	0.046783	0.071294	0.066195	0.103785	0.025021	0.01216	0.110134	0.016868	0.02324	0.133297	0.017859	0.035738	0.240294	0.065397	0.21968	0.149232	0.185384	0.000755	0.333457	0.107428	0.182	0.093277	0.046853	0.162708	0.111376	0.053701	0.13289	0.060788	0.078342	0.067068	0.049939	0.049383	0.039866	0.185065	0.163912	0.058255	0.260257
FCMP-14A_18b.93	0.522476	0.344118	0.265286	0.090466	0.999126	0.970695	0.083488	0.05866	0.75888	0.009339	0.263718	0.348748	0.165793	0.540237	0.600177	0.256378	0.554313	0.572524	0.015198	0.063957	0.047799	0.517504	0.392003	0.271975	0.35452	0.337843	0.045931	0.587687	0.446706	0.268939	0.47735	0.060869	0.418015	0.399104	0.337028	0.000685	0.465228	0.62284	0.110725	0.111975	0.076308	0.259952	0.596668	0.041591	0.48141	0.545803	0.143788	0.305463	0.017314	0.167999	0.266826	0.222728	0.310357	0.326734	0.789518
FCMP-14A_20.31	0.368465	0.272402	0.467382	0.018106	0.999297	0.975068	0.00063	0.002543	0.254603	0.006229	0.495534	0.14468	0.317151	0.141931	0.07384	0.381664	0.007303	0.511528	0.006034	0.003683	0.108545	0.381698	0.670411	0.044282	0.089994	0.002688	0.002939	0.153978	0.139119	0.173034	0.129707	0.200403	0.359072	0.384254	0.014683	0.000599	0.356333	0.400983	0.002683	0.038177	0.132539	0.184578	0.182283	0.023287	0.002757	0.012491	0.102835	0.278866	0.155506	0.094872	0.011472	0.354249	0.005573	0.040887	0.623979
FCMP-14A_25.81	0.660035	0.749028	0.858866	0.083184	0.99985	0.997449	0.009213	0.012097	0.006139	0.125059	0.278999	0.78752	0.14526	0.430102	0.157734	0.610916	0.153041	0.096084	0.005774	0.082057	0.01456	0.794507	0.676335	0.592422	0.766028	0.579343	0.287044	0.653568	0.797826	0.676068	0.041368	0.673547	0.088995	0.132299	0.01671	0.000188	0.52606	0.747193	0.124444	0.748432	0.699084	0.549444	0.390981	0.703298	0.060755	0.785909	0.219074	0.423628	0.726582	0.057781	0.063191	0.12035	0.175173	0.676165	0.848731
FCMP-14A_24b.122	0.826472	0.819168	0.905889	0.060094	0.998455	0.954085	0.869208	0.290049	0.002569	0.013283	0.873867	0.809121	0.892484	0.911031	0.8783	0.453877	0.050311	0.880629	0.015771	0.21296	0.031942	0.756795	0.734707	0.867376	0.890334	0.77931	0.777751	0.84045	0.20236	0.889994	0.733844	0.891231	0.737955	0.82842	0.120667	0.002676	0.502902	0.736093	0.892635	0.883231	0.805665	0.90584	0.906217	0.474046	0.897343	0.799383	0.087649	0.210006	0.392872	0.80036	0.540209	0.575533	0.443038	0.057473	0.834385
FCMP-14A_24.78	0.848278	0.525223	0.788611	0.03815	0.999954	0.999507	0.018177	0.065804	0.060175	0.366509	0.121675	0.737491	0.085272	0.084513	0.104735	0.333844	0.667659	0.078598	0.016516	0.821388	0.04105	0.336728	0.096743	0.487498	0.391277	0.257217	0.831757	0.213491	0.115297	0.796453	0.105665	0.275281	0.598216	0.353563	0.043385	0.001271	0.566235	0.188526	0.07461	0.293886	0.675259	0.672049	0.787351	0.118718	0.06409	0.604122	0.106797	0.619103	0.599029	0.037642	0.292116	0.819174	0.289428	0.048485	0.758157
FCMP-17A_18b.65	0.489487	0.285841	0.253944	0.250631	0.595065	0.442305	0.053624	0.999163	0.002115	0.092303	0.388451	0.602978	0.47223	0.715164	0.570319	0.623831	0.767785	0.632367	0.655322	0.818493	0.785259	0.588912	0.737362	0.389662	0.752911	0.739333	0.565219	0.625719	0.424016	0.579529	0.682273	0.549988	0.286301	0.500592	0.378722	0.000499	0.613069	0.687791	0.500325	0.720467	0.597455	0.427044	0.666172	0.241813	0.38791	0.483345	0.42581	0.594311	0.455047	0.472061	0.174413	0.457034	0.5033	0.782735	0.362846
FCMP-17A_22b.67	0.827614	0.784963	0.685015	0.171413	0.775455	0.738841	0.17943	0.999965	0.826836	0.165707	0.817909	0.815606	0.770826	0.839016	0.807395	0.846637	0.775559	0.759233	0.021093	0.823129	0.203505	0.838068	0.817037	0.76852	0.806216	0.789499	0.734455	0.825989	0.743844	0.802967	0.757575	0.830834	0.720585	0.805904	0.041906	0.003295	0.827086	0.870146	0.778418	0.66817	0.783237	0.81168	0.754866	0.801756	0.651303	0.803135	0.710507	0.844938	0.797142	0.799284	0.77816	0.791872	0.694037	0.823941	0.835563
FCMP-17A_15b.99	0.113474	0.07552	0.143554	0.011924	0.037698	0.036063	0.011031	1	0.011779	0.012849	0.128785	0.107308	0.03526	0.13763	0.101907	0.148717	0.51919	0.013091	0.028396	0.549488	0.011446	0.099294	0.144808	0.180974	0.176234	0.08744	0.382959	0.119317	0.153314	0.195443	0.128817	0.022942	0.059146	0.121243	0.033591	0.00037	0.10943	0.096438	0.167107	0.249105	0.618474	0.013178	0.108913	0.028521	0.146363	0.153331	0.252777	0.117856	0.147107	0.021601	0.012976	0.111482	0.139705	0.027403	0.044913
FCMP-17A_21.98	0.185783	0.140927	0.095457	0.004645	0.016079	0.019184	0.001334	0.999874	0.000464	0.01426	0.688465	0.636754	0.215171	0.758159	0.198742	0.015401	0.746387	0.785645	0.001723	0.835585	0.000964	0.469323	0.53536	0.012388	0.28862	0.047196	0.731252	0.046648	0.058534	0.080857	0.024701	0.317221	0.042284	0.203806	0.546041	0.000796	0.055393	0.78079	0.000368	0.003586	0.005384	0.035997	0.089503	0.605937	0.007759	0.00399	0.380559	0.525748	0.587958	0.395461	0.018384	0.621375	0.007497	0.785038	0.742288
FCMP-17A_18.50	0.667406	0.625491	0.226678	0.465032	0.719783	0.593642	0.740841	0.997575	0.02276	0.182775	0.267494	0.861227	0.144952	0.095981	0.14815	0.094976	0.352851	0.735308	0.028732	0.876152	0.778406	0.22002	0.132538	0.540042	0.131005	0.745147	0.589419	0.28517	0.049284	0.640234	0.591077	0.607385	0.227608	0.39888	0.652726	0.00216	0.100137	0.074667	0.554378	0.778614	0.675559	0.639273	0.812229	0.831513	0.245728	0.559581	0.801148	0.521751	0.600436	0.813798	0.616403	0.423147	0.574569	0.731743	0.480216
FCMP-17A_17b.101	0.46866	0.754094	0.761062	0.448786	0.836977	0.68218	0.830514	0.999979	0.009501	0.746075	0.720751	0.800036	0.845466	0.806103	0.845746	0.703939	0.640115	0.616831	0.583653	0.719543	0.660672	0.717743	0.64838	0.778325	0.832171	0.672168	0.633357	0.633584	0.386748	0.662869	0.776785	0.79341	0.751305	0.670809	0.310758	0.00125	0.530103	0.713839	0.666474	0.769604	0.751182	0.786589	0.838967	0.677026	0.6274	0.870704	0.823296	0.858331	0.878853	0.825357	0.079038	0.635098	0.771255	0.651077	0.558381
FCMP-17A_30.104	0.615095	0.885673	0.820164	0.617763	0.755145	0.761415	0.702585	0.99959	0.004189	0.128193	0.623993	0.931923	0.775581	0.767941	0.884571	0.205268	0.706059	0.445862	0.027077	0.782957	0.113946	0.653646	0.766578	0.729005	0.880679	0.749338	0.854221	0.729441	0.60408	0.854859	0.818638	0.60741	0.759539	0.594379	0.556137	0.002907	0.64005	0.587218	0.530255	0.918421	0.783079	0.827196	0.83567	0.436038	0.606894	0.705449	0.770735	0.771102	0.718708	0.611286	0.056477	0.522332	0.647438	0.286485	0.534254
FCMP-17A_19.43	0.236632	0.232979	0.07958	0.198293	0.15545	0.133524	0.005857	0.998876	0.015261	0.122598	0.141413	0.224086	0.068101	0.076688	0.062247	0.0397	0.05618	0.123558	0.066361	0.150034	0.166008	0.17212	0.131978	0.136945	0.102499	0.283467	0.111343	0.155345	0.040676	0.074125	0.138538	0.373169	0.132837	0.091752	0.114303	0.049443	0.135981	0.124912	0.115279	0.046269	0.104916	0.051747	0.222793	0.283255	0.158198	0.122612	0.213843	0.05023	0.067472	0.095136	0.231958	0.199219	0.158729	0.169913	0.20364
FCMP-17A_19.103	0.795908	0.61782	0.611919	0.218779	0.72769	0.667892	0.291236	1	0.144934	0.729378	0.787752	0.696605	0.720687	0.745579	0.684258	0.553127	0.970699	0.190115	0.228866	0.805754	0.268557	0.766918	0.763842	0.694019	0.809525	0.770735	0.748107	0.737591	0.693406	0.743138	0.721637	0.753409	0.256708	0.746609	0.732723	0.004734	0.797825	0.807224	0.720459	0.747434	0.506876	0.590648	0.682082	0.736992	0.517315	0.645146	0.584562	0.573393	0.722805	0.434453	0.332007	0.683448	0.162408	0.635471	0.771331
FCMP-17A_19.108	0.4425	0.145557	0.003553	0.042658	0.591777	0.476555	0.702336	0.998377	0.362387	0.852887	0.043558	0.555407	0.00655	0.19277	0.580457	0.024308	0.335729	0.029187	0.396804	0.648866	0.855254	0.276998	0.003891	0.035853	0.004299	0.127246	0.298721	0.234258	0.007127	0.6447	0.336436	0.205244	0.041345	0.025627	0.222267	0.003086	0.077557	0.011197	0.002195	0.123503	0.060624	0.015254	0.183154	0.620238	0.006119	0.040128	0.033735	0.146481	0.018103	0.834298	0.649564	0.31845	0.196593	0.116685	0.147413
FCMP-17A_17.16	0.035485	0.062502	0.019632	0.013467	0.059371	0.074369	1.3e-05	0.999003	0.000381	2.7e-05	0.04261	0.010403	0.040586	0.05085	0.03111	0.30152	0.028601	0.004072	2.7e-05	0.016523	0.000678	0.090969	0.016839	0.073122	0.013746	0.005785	0.01255	0.017673	0.006323	0.010789	0.009781	0.046103	0.0725	0.028274	0.102681	3e-06	0.345647	0.04194	1.1e-05	0.001338	0.001171	0.005533	0.023567	0.064065	0.001941	0.004251	0.020809	0.039699	0.034523	0.006664	0.017863	0.327647	0.009071	0.006163	0.041655
FCMP-17A_17.97	0.023161	0.050164	0.018462	0.015	0.015872	0.017627	0.008385	0.999327	0.015395	0.014144	0.036595	0.032058	0.033958	0.032814	0.02035	0.025601	0.025119	0.037448	0.01462	0.055713	0.01448	0.038645	0.017916	0.013804	0.017824	0.016908	0.037422	0.020717	0.016221	0.026418	0.020692	0.032525	0.035405	0.020097	0.022186	0.002939	0.039206	0.028825	0.005836	0.017078	0.025272	0.016961	0.020393	0.12763	0.010763	0.052131	0.027648	0.046046	0.053663	0.021015	0.046538	0.059914	0.019601	0.069323	0.057174
FCMP-17A_24.45	0.447771	0.275601	0.16966	0.097637	0.550716	0.461968	0.013571	0.998221	0.006711	0.157426	0.295395	0.175153	0.195014	0.241713	0.175371	0.334562	0.180352	0.206462	0.060899	0.413013	0.082654	0.343652	0.289091	0.13771	0.456743	0.353677	0.302982	0.244579	0.26857	0.328128	0.395503	0.489829	0.357638	0.437228	0.26575	0.0038	0.363352	0.59388	0.360188	0.446608	0.396784	0.163427	0.407514	0.671046	0.371359	0.2331	0.394388	0.234693	0.20459	0.394494	0.081003	0.39792	0.399559	0.201482	0.350966
FCMP-17A_30b.28	0.756676	0.131927	0.02693	0.001888	0.018008	0.014026	0.004987	0.999869	0.000619	0.00208	0.359764	0.007077	0.013869	0.724073	0.735588	0.008171	0.656329	0.002385	0.002752	0.01738	0.008047	0.405585	0.008061	0.076699	0.013121	0.026893	0.011014	0.808289	0.005811	0.742611	0.755492	0.490741	0.266097	0.0148	0.005896	0.000748	0.72556	0.013872	0.006615	0.031097	0.007672	0.007758	0.746623	0.008843	0.00873	0.325835	0.006154	0.706621	0.547483	0.002989	0.71212	0.751275	0.069899	0.002554	0.491553
FCMP-17A_16.49	0.187042	0.420248	0.006879	0.001507	0.827325	0.653284	0.913275	0.99969	0.004205	0.010175	0.00365	0.814336	0.003383	0.024915	0.824481	0.006261	0.160754	0.001893	0.003485	0.106863	0.195511	0.003341	0.006023	0.003022	0.002091	0.001581	0.024519	0.002128	0.005757	0.022063	0.015142	0.004353	0.001796	0.003683	0.00321	0.000697	0.001956	0.00362	0.001468	0.001616	0.001411	0.001707	0.001589	0.003725	0.00197	0.037599	0.002977	0.003706	0.008688	0.019243	0.002486	0.374856	0.00248	0.014334	0.004327
FCMP-17A_23.29	0.306839	0.189078	0.165911	0.097113	0.420201	0.351598	0.027821	0.998984	0.095595	0.256179	0.210495	0.196005	0.163103	0.220965	0.19481	0.144609	0.101557	0.18635	0.028375	0.224886	0.820134	0.289584	0.177724	0.126329	0.312354	0.133435	0.19892	0.242876	0.27842	0.253973	0.259191	0.508984	0.232471	0.442346	0.254434	0.001173	0.315728	0.235884	0.194928	0.263255	0.307342	0.133289	0.223503	0.372697	0.284311	0.162536	0.132173	0.105195	0.162106	0.123834	0.101395	0.393371	0.240506	0.287954	0.358559
FCMP-17A_17b.72	0.036883	0.02152	0.000934	0.020034	0.116284	0.145041	7.1e-05	0.999567	0.000396	0.000193	0.045015	0.00069	0.061251	0.000214	0.002787	0.038401	0.000636	0.001906	0.424715	0.000279	4.6e-05	0.011171	0.009216	0.004714	0.001885	0.003122	0.004642	0.004515	0.001075	0.00538	0.001086	0.036373	0.066566	0.02734	0.006004	8e-06	0.023158	0.065535	0.029027	0.000149	0.00284	0.082114	0.006952	0.121206	0.113791	0.004102	0.000301	0.000536	0.000474	0.004988	0.000287	0.004007	0.000645	0.000116	0.038581
FCMP-17A_24.31	0.722969	0.829127	0.734976	0.268617	0.924319	0.833475	0.899509	0.99997	0.065599	0.565413	0.856358	0.914997	0.949031	0.909203	0.950229	0.620674	0.57944	0.253508	0.011374	0.832861	0.75788	0.813593	0.852281	0.714637	0.904499	0.533423	0.851386	0.620096	0.853798	0.870041	0.846173	0.861662	0.765334	0.417882	0.366241	0.001534	0.716438	0.891696	0.381253	0.910369	0.722944	0.810363	0.932288	0.84804	0.366134	0.953191	0.93685	0.929857	0.951488	0.87478	0.893204	0.636264	0.827804	0.017214	0.824107
