Bug	10A	11A	12A	13A	14A	15A	16A	17A	18A	19A	1A	20A	21A	22A	23A	24A	25A	26A	27A	28A	29A	2A	30A	31A	32A	33A	34A	35A	36A	37A	38A	39A	3A	40A	41A	42A	43A	44A	45A	46A	47A	48A	49A	4A	50A	51A	52A	53A	54A	55A	5A	6A	7A	8A	9A
FCMP.c-18.6951	0.293158	0.436828	0.005265	0.007273	0.007852	0.010864	0.000409	0.012421	0.006366	0.002617	0.008521	0.001142	0.003648	0.151288	0.007829	0.006327	0.003259	0.010608	0.002125	0.156018	0.006364	0.015017	0.002983	0.003419	0.006731	0.004083	0.003911	0.203842	0.004065	0.670472	0.006503	0.004441	0.023796	0.435367	0.005776	3.5e-05	0.662083	0.00452	0.001588	0.001798	0.004628	0.004745	0.015679	0.001577	0.005895	0.034676	1.091314	0.004488	0.001929	0.17844	0.003186	2.013895	0.004076	0.028826	0.150065
FCMP.c-27.7972	0.251675	0.520355	0.17261	0.208278	0.424914	0.29071	0.004549	0.20801	0.003759	3.759424	0.136658	0.116072	0.042215	0.042211	0.078088	0.076775	0.225532	0.164926	0.003908	0.706244	2.26376	0.185345	0.095387	0.061357	0.123372	0.075552	0.180983	0.062695	0.086558	0.179904	0.103574	0.06598	0.28304	0.165448	0.054409	0.004319	0.129121	0.10081	0.263587	0.109077	0.523158	0.164667	2.34707	0.200229	0.375847	1.297665	0.188429	1.009792	0.241151	0.069818	0.114809	0.338852	0.195283	0.244828	0.248014
FCMP.c-23.1653	0.226327	0.134634	0.200726	0.139848	0.140842	0.119274	0.018719	0.580418	0.032023	0.040322	0.126756	0.081033	0.428413	0.149309	0.265247	1.244426	0.136726	0.064427	0.090571	0.14068	0.040209	0.219655	0.543257	0.058035	0.246669	0.14206	0.201029	0.133206	0.074769	0.092363	0.106457	0.099116	0.141633	0.293035	0.293766	0.000282	0.144519	0.190909	2.400723	0.090598	0.12856	0.169766	0.305825	0.146122	0.492624	0.333277	0.209371	0.139857	0.186522	0.06	0.163505	0.116552	0.060071	0.137592	0.128667
FCMP.c-27.8051	0.29463	0.024576	0.142314	0.122775	0.252343	0.236947	0.002776	0.102004	0.027856	0.021312	0.047068	0.092557	0.085491	0.214011	0.111776	0.271204	0.02345	0.241607	0.019679	0.019585	0.113082	0.17002	0.014197	0.036768	0.223149	0.039948	0.028925	0.583029	0.037035	0.017928	3.849367	0.021561	0.216697	0.04812	0.053949	0.004541	0.036804	0.060816	0.025762	0.24927	0.468296	0.501347	0.325959	0.059784	0.016091	0.030589	0.105749	0.047126	0.133625	0.150648	0.027772	0.292016	0.621269	1.000676	0.961551
FCMP.c-16.205	0.88707	0.753195	0.029762	0.004442	0.179246	0.275319	0.001413	0.003443	0.012376	0.001313	0.238181	0.002891	0.830958	0.005098	0.368943	0.008284	0.007279	0.00952	0.001239	0.009773	0.002223	0.494451	0.104005	0.628293	0.181406	0.007228	0.027669	0.195911	0.081221	0.011914	0.163104	0.006399	0.295445	0.045071	0.121164	4.2e-05	0.597716	0.064563	0.010609	0.01203	0.031695	0.105372	0.077141	0.005533	0.007108	0.011415	0.002925	0.627488	0.095167	0.059195	0.033748	0.28078	0.019076	0.005295	0.761426
FCMP.c-25.1929	0.550596	0.216267	0.091528	0.031352	0.267809	0.335601	0.041343	0.009448	0.007777	0.00077	0.533567	0.076604	0.148386	0.116743	0.131481	0.117044	0.121259	0.12182	0.003911	0.133654	0.005711	0.280129	0.410543	0.483093	0.195331	0.512368	0.187608	0.127223	0.027347	0.505084	0.085675	0.227485	0.911728	0.65321	0.258648	0.000405	0.168268	1.442053	0.220633	0.426193	0.145469	0.187774	0.448933	0.225083	0.243474	0.067902	0.058613	0.11072	0.070193	0.047686	0.244789	0.750452	0.061274	0.048263	0.348953
FCMP.c-25.1979	0.013739	0.024311	0.035844	0.019152	0.03335	0.038734	0.005321	0.056387	0.000711	0.000683	0.032157	0.790039	0.213211	0.071685	0.011864	2.374034	0.095554	0.00886	0.120881	0.021787	0.000658	0.099812	0.335709	0.198363	0.307957	0.00924	0.019968	0.163738	0.015031	0.029906	0.014002	0.065063	0.027747	0.075729	0.425841	0	0.00871	0.036831	0.000922	0.006594	0.009637	0.842743	0.032026	0.477711	0.009197	0.035663	0.00886	0.055413	0.015748	0.040102	0.086566	0.79665	0.415629	0.088979	0.026814
FCMP.c-27.6236	0.274064	0.144368	0.073854	0.10143	0.030259	0.017621	0.484344	0.606116	0.000496	0.66018	0.27094	0.266076	0.167627	0.217157	0.141908	0.040441	0.14976	0.117098	0.108737	0.095051	0.012921	0.170842	0.184601	0.067021	0.171676	0.152775	0.996665	0.164337	0.03249	0.282114	0.126358	0.221411	0.070383	0.034106	0.247279	0.000647	0.029829	0.103495	0.004761	0.022325	0.037561	0.052391	0.247302	0.55986	0.022126	0.152124	0.112097	0.153752	0.088653	1.248595	0.21496	0.09491	0.053599	0.081739	0.234653
FCMP.c-27.6331	0.191788	0.266679	0.233709	0.006405	0.014972	0.012049	3.51997	0.013273	0.008692	0.008041	0.419529	0.015743	0.006502	0.005845	0.007604	0.035688	0.006442	0.009145	0.016332	0.006741	0.005902	1.714317	0.020885	0.049661	0.044947	0.011079	0.007529	0.017738	0.072222	0.521691	0.059524	0.019912	0.525667	0.3902	0.006846	0.002244	0.378048	0.148361	0.009425	0.036596	0.11393	0.026365	0.064873	0.333389	0.006001	0.169316	0.019137	0.030457	0.057382	0.008771	2.569978	0.153842	0.206833	0.005385	0.008179
FCMP.c-27.865	0.103601	0.067406	0.824945	0.01153	0.02598	0.026813	0.019629	0.127132	0.027978	0.015073	0.147478	0.195895	0.551206	0.139542	0.243753	0.333855	0.708744	0.025542	0.022581	0.034552	0.015467	0.110688	0.03171	2.284476	0.066663	0.22549	0.055872	0.253486	0.011267	0.168003	0.058926	1.021354	0.051629	0.15204	0.033462	0.000323	0.377976	0.052227	0.029848	0.427731	0.830991	0.094296	0.298389	0.737703	0.022814	0.26361	1.15893	0.193042	0.386228	0.019524	0.326549	0.169782	0.029274	0.055447	0.085915
FCMP.c-21.4246	0.013007	0.166165	0.078786	0.008581	0.019944	0.016813	0.03003	0.013564	0.000168	0.000718	0.152855	1.838705	0.015647	0.020982	0.233116	0.016758	0.05195	0.008108	0.011052	0.025012	0.001515	0.404487	0.117854	0.013941	0.081857	0.004497	0.019687	0.008482	0.008264	0.240475	0.110846	0.037786	0.033119	0.208117	0.168673	0.000967	0.16682	0.687753	0.021705	0.010377	0.249844	0.489538	0.019121	3.525356	0.012285	0.02311	0.006281	0.023168	0.02228	0.013062	0.072879	0.114125	0.013139	0.009904	0.023925
FCMP.c-23.3709	0.035932	0.094432	0.075384	0.069056	0.126658	0.031538	0.359702	0.126339	0.005796	0.013229	0.16771	0.164588	0.131639	0.215573	0.338744	0.125828	0.284091	0.269863	0.015898	0.123433	0.020273	0.085757	0.208798	0.102887	0.074908	0.065583	0.064767	0.175222	0.013249	0.101281	0.063302	0.142289	0.061128	0.07778	0.049872	0.001606	0.052087	0.070357	0.080351	0.081227	0.121649	0.131449	0.067077	0.213719	0.026816	0.163172	0.201342	0.183148	0.245695	1.76637	0.036724	0.111783	0.057155	0.228131	0.133831
FCMP.c-27.886	0.036096	0.218283	0.01187	0.325127	0.59387	0.520578	3.835979	0.498403	0.166928	0.015695	0.253605	0.364763	0.01158	0.22511	0.739859	0.071116	0.015858	0.235038	0.010986	1.114543	0.004504	0.414341	0.216512	0.07903	0.389078	0.008588	0.010848	0.426221	0.008024	2.008951	0.545514	0.35847	1.201272	0.105009	0.144673	0.000126	0.65515	0.412789	0.009108	1.019401	0.012442	0.013575	0.638014	0.088775	0.007722	0.107973	0.637687	0.316533	0.950338	0.6537	0.28888	0.006695	0.086965	0.033399	0.435188
FCMP.c-25.1988	0.587813	0.065436	0.143579	0.002852	0.257369	0.303438	0.002625	0.002152	0.001838	0.000638	1.02973	0.105061	0.372236	0.166331	0.521638	0.048094	0.314054	0.012269	0.002301	0.004143	0.001174	0.322971	0.407197	0.711509	0.182041	0.087823	0.611995	0.323005	0.019826	0.14778	0.084132	0.388859	0.113629	0.174632	0.044316	0.000502	1.733251	0.899872	0.023292	0.220634	0.279404	0.510747	0.309326	0.483606	0.02571	0.044113	0.013704	0.03028	0.073318	0.002617	0.020396	0.533641	0.004806	0.002563	0.464274
FCMP.c-27.907	0.328431	0.080971	0.191885	0.126301	0.366957	0.397708	0.012965	0.015098	2.051967	0.015209	0.342965	0.015744	0.048064	0.105683	0.024984	0.444211	0.025652	0.265345	0.017815	0.185531	0.020312	0.088768	0.395664	0.152058	0.316391	0.920384	0.019016	0.181602	0.062746	0.135088	0.39084	0.442398	0.154066	0.564492	0.038706	0.000995	0.083952	0.813133	0.064249	0.017841	0.021368	0.164123	0.173954	0.018144	0.083226	0.026151	0.014479	0.026425	0.052783	0.016867	0.049784	0.861049	0.427041	0.437261	0.781661
FCMP.c-30.1251	0.586361	0.463522	0.189265	0.215882	0.464264	0.396666	0.003789	0.00596	0.000727	0.002504	0.592224	0.238659	0.034359	0.544202	0.00883	0.698499	0.003739	0.010972	0.005231	0.304821	0.003249	0.53067	0.033654	0.071663	0.399688	0.003728	0.005311	0.730318	0.01174	0.320539	0.410033	1.076568	0.626745	0.638457	1.803668	0.001794	0.474597	1.346397	0.014116	0.00595	0.004125	0.218596	0.835905	0.003487	2.258961	0.066818	0.18721	0.374704	0.089328	0.342076	0.006355	0.847015	0.350286	0.007939	0.154377
FCMP.c-16.4762	0.165122	0.168063	0.176738	0.086242	0.137933	0.177993	0.014039	0.043545	0.187421	0.109684	0.166722	0.053976	0.245019	0.083575	0.076114	0.194417	0.18312	0.398905	1.188545	0.331919	0.07196	0.265871	0.23579	0.107211	0.116783	1.484891	0.210356	0.204605	0.100895	0.077391	0.147837	0.155599	0.289027	0.107414	0.175983	0.00077	0.185221	0.207635	0.06579	0.077381	0.111348	0.261463	0.125957	0.072787	0.058093	0.182192	0.055049	0.066628	0.043634	0.045807	1.137929	0.116753	0.747946	0.157039	0.170414
FCMP.c-27.6370	0.815233	0.168936	0.021054	0.001436	0.005677	0.005358	0.000531	0.004428	3.645056	0.001398	0.022274	0.164899	0.13191	0.003363	0.009854	0.024634	0.11926	0.014278	0.003954	0.008423	0.006044	0.020708	0.007152	1.239083	0.009216	0.054233	0.006468	0.255525	0.053073	0.004227	0.112875	0.051692	0.16291	0.029848	0.355668	0.002219	0.014466	0.576651	0.007584	0.004201	0.009546	0.013434	0.011349	0.002692	0.008575	0.006209	0.002222	0.004889	0.004902	0.240209	0.030507	0.106225	0.008387	0.018295	0.062735
FCMP.c-27.924	0.124505	0.080374	0.017992	0.126547	0.095606	0.064721	0.006242	1.083994	0.008992	0.421468	0.017337	0.014388	0.008347	0.023497	0.026137	0.023002	0.124908	0.141853	2.737948	0.59696	3.677268	0.094438	0.006142	2.837678	0.017788	0.681774	0.420701	0.006488	0.005053	0.061593	0.052924	0.095961	0.039388	0.044808	0.36666	2.1e-05	0.015559	0.092279	0.004	0.036184	0.2058	0.061774	0.111465	0.013452	0.050209	0.110676	0.219107	0.054896	0.1012	0.027319	0.508189	0.071038	0.095956	0.504308	0.063833
FCMP.c-17.2885	0.221679	0.190425	0.24395	0.427646	0.057812	0.057511	0.000734	0.032894	0.06177	0.056096	0.174572	0.099653	0.084084	0.103171	0.074649	0.129911	0.401468	0.047931	0.247165	0.631915	0.134013	0.544192	0.08556	0.112068	0.32592	0.22587	0.403146	0.236427	0.321447	0.091558	0.09037	0.181057	0.193799	0.243208	0.121095	8.4e-05	0.177752	0.327897	0.180962	0.147688	0.12776	0.069149	0.153268	0.050226	0.061748	0.181744	0.005082	0.009017	0.037437	0.036128	0.044515	0.184538	0.129759	2.641985	0.387202
FCMP.c-30.2079	0.882303	0.409394	1.876111	0.016574	0.365539	0.518685	0.011759	0.056695	0.079697	0.016616	1.822958	1.376236	0.615948	0.103902	0.378048	0.139581	0.067934	0.054875	0.022365	0.030639	0.01438	0.694327	0.120477	0.263834	0.143917	1.983012	0.094796	1.414767	0.033119	2.139564	0.514322	1.119134	2.025827	1.424986	1.124797	0.001549	1.135565	0.797389	0.022952	0.304056	1.359111	1.391724	1.51293	0.046689	0.049905	0.148255	0.030471	0.063285	0.083062	0.127613	0.523466	0.428583	0.033544	0.034414	0.65667
FCMP.c-30.1742	0.058312	0.050949	1.349744	0.048932	0.138271	0.207994	0.011962	0.066067	0.09623	0.005952	1.271331	0.042978	0.153861	0.141411	0.050789	0.814166	0.122781	0.046054	0.009581	0.032949	0.016436	0.156136	0.064022	0.086614	0.050308	0.040571	0.647283	0.049368	0.02418	0.050138	0.043313	1.197883	0.16879	1.239605	0.024808	0.001322	0.118314	0.093836	0.027961	0.228095	0.576246	0.042273	0.142248	0.030116	0.039964	0.348465	0.029415	0.097966	0.156571	0.028165	0.063507	0.049329	0.027803	0.085037	0.603855
FCMP.c-25.1974	0.04118	0.050346	0.062129	1.846197	1.135863	1.091771	0.174033	0.312852	0.036576	1.332849	0.039241	0.050386	0.068328	0.057701	0.064933	0.090841	0.064976	0.043922	1.268183	0.090156	0.567404	0.035094	0.042601	0.083297	0.034884	0.117958	0.697298	0.058629	0.05288	0.025644	0.036857	0.036464	0.048955	0.096383	0.120997	8.5e-05	0.041612	0.037682	0.066888	0.098734	0.155502	0.047128	0.035397	0.073598	0.054311	0.061169	0.048767	0.054389	0.041753	0.009798	1.430833	0.056535	0.197177	0.045899	0.039634
FCMP.c-25.2105	0.136148	0.204802	0.018921	0.014622	0.14458	0.156351	0.011472	0.025729	0.010935	0.021836	0.093854	0.093178	0.977961	0.111538	0.128604	0.27833	0.02214	0.031298	0.03766	0.019737	0.019459	0.088303	0.074961	0.154946	0.227532	0.017119	0.014145	0.259686	0.023031	0.112457	0.045508	2.915029	0.102221	0.196605	0.087047	0.00107	0.416257	0.288602	0.016515	0.018683	0.018089	0.034039	0.029138	0.128035	0.018684	0.030985	0.311001	0.150968	0.10309	0.120622	0.228821	0.015315	0.027386	0.022798	0.332956
FCMP.c-27.962	0.308861	0.114606	0.076936	0.376543	0.449004	0.424637	0.049978	3.783328	0.106785	0.435134	0.339508	0.148304	0.296995	0.250075	0.133962	0.211426	0.383103	1.279343	0.6562	0.185676	0.104727	0.236029	0.084914	0.519252	0.169787	0.872488	0.226166	0.146418	0.08616	0.169186	0.104027	0.292549	0.139896	0.236556	0.973355	0.004679	0.221241	0.143891	0.086894	0.128544	0.162954	0.133761	0.213984	0.983792	0.121004	0.129085	0.251408	0.31146	0.103898	0.3289	0.658879	0.484514	0.656896	0.762303	0.456201
FCMP.c-21.3847	0.000567	0.000865	0.001235	0.000933	0.000599	0.000893	0.001105	0.001192	0.004066	0.022389	0.000723	0.000798	0.000714	0.001109	0.000994	0.000841	0.000627	0.000932	0.01814	0.001527	0.007416	0.000751	0.002192	0.001633	0.001013	0.000487	0.001514	0.000799	0.000881	0.000622	0.000506	0.001639	0.002209	0.172172	0.096267	80.657691	0.001596	0.00218	0.002736	0.002037	0.002572	0.001879	0.210565	0.000717	0.157757	0.00087	0.000979	0.001503	0.000948	0.00072	0.001784	0.000508	0.001463	0.000234	0.000891
FCMP.c-19.4496	0.16425	0.091796	0.242574	0.099571	0.036778	0.037078	0.006027	0.115357	0.05493	0.006327	0.169915	0.03126	0.064305	0.26855	0.038196	0.36342	0.063471	0.157639	0.009241	0.031369	0.023119	0.498768	0.120609	0.436488	0.126804	1.685644	0.064622	0.095874	0.006904	0.023713	0.102925	0.074151	0.167271	0.077015	0.171139	0.000158	0.832268	0.298792	0.008783	0.085334	0.123652	0.012151	0.032486	0.10141	0.007916	0.070891	0.046659	0.16217	0.11936	0.012394	0.164564	0.026635	0.398334	1.565773	0.059155
FCMP.c-30.4792	0.162157	0.177589	0.130591	0.072641	0.220181	0.262631	0.012883	0.039405	0.050241	0.024925	0.15444	0.137637	0.07615	0.117924	0.185862	0.109219	0.155637	0.05829	0.03215	0.072985	0.010543	0.279261	0.178395	0.106435	0.124585	0.077133	0.129597	0.1436	0.16547	0.202058	5.958811	0.372902	0.272125	1.373391	0.095657	0.007046	0.132895	0.159122	0.179211	0.174776	0.127548	0.22432	0.162871	0.169723	0.138777	0.055259	0.198063	0.125244	0.16997	0.099593	0.318486	0.282163	0.113089	0.106414	0.1024
FCMP.c-19.664	0.253675	0.158458	0.229163	0.047216	0.024128	0.030458	0.020348	0.009228	1.593344	0.01159	0.045556	0.007062	0.33161	0.127128	0.015725	0.034982	0.138379	0.637556	0.332148	0.0951	0.009743	0.378455	0.01706	0.18677	0.113071	0.049807	0.094279	0.047369	0.038776	0.109042	0.109197	0.198917	0.256163	0.219357	0.121506	0.000785	0.067018	0.071142	0.187076	0.080759	0.077805	0.015015	0.019712	0.401183	0.172684	0.028702	0.307537	0.011495	0.054591	0.129976	0.111702	0.037502	0.103503	0.020771	0.150691
FCMP.c-27.999	0.430977	0.411706	0.67923	0.015295	0.059264	0.047047	0.037121	0.027039	0.099841	0.086173	0.926736	0.346673	0.393921	0.309205	0.259619	0.326033	0.118122	0.011851	0.004403	0.034319	0.085007	1.137053	0.845535	0.105673	0.150066	0.026513	0.038322	0.856268	0.393521	0.064747	0.022649	0.052771	1.129288	0.069059	0.037593	0.003387	0.244937	0.578073	0.50762	0.024265	0.144808	0.123844	0.293862	0.028281	0.246305	0.020357	0.645885	0.51079	0.458672	0.023964	0.413557	0.477952	0.41538	0.0381	0.044952
FCMP.c-25.2120	0.620844	0.408385	0.112672	0.015323	1.551403	1.933386	0.012937	0.037296	0.01448	0.006804	0.142858	0.303968	0.530322	0.988761	0.202223	1.308035	0.396921	1.848414	4.06368	0.015978	0.055012	0.297705	0.170487	0.635733	0.167126	0.217208	2.742539	1.009839	0.203432	0.080477	0.118807	0.13635	0.195958	1.079151	0.678578	0.000968	0.549094	0.819206	0.036798	0.115958	0.080011	0.238645	0.480458	0.016574	0.038944	0.15349	0.013242	0.1881	0.10497	0.022003	0.07216	0.558338	0.105308	0.037627	0.988246
FCMP.c-21.5620	1.057258	0.060122	0.135513	0.312046	0.246229	0.31912	0.002126	0.202427	1.53154	0.003926	0.61126	0.01593	0.008533	0.664702	0.053263	0.014004	0.00643	0.292607	0.001192	0.124304	0.002757	0.559585	0.22807	0.071961	0.150449	0.709332	0.005388	0.210742	0.57277	0.042599	0.822822	0.115854	0.094041	0.068319	0.93648	0.00024	0.233431	0.389619	0.00564	0.367273	0.157162	0.116726	0.584085	0.197581	0.012018	0.005284	0.047464	0.251107	0.145157	0.004384	0.751977	0.22119	0.011682	0.013884	0.279026
FCMP.c-27.6468	0.712346	0.377237	0.792634	0.592858	0.446977	0.576636	0.002492	0.274132	0.019603	0.002065	0.567508	0.096982	0.293408	0.107575	0.150003	0.471209	0.045543	0.424646	0.003085	0.481497	0.084745	0.857334	0.411205	0.086202	0.312073	0.0495	0.22481	0.338654	0.485718	0.166441	0.25593	0.373404	1.004503	0.526853	0.273983	0.000865	0.273363	0.254093	0.330355	0.026533	0.28167	0.1651	0.255216	0.139112	0.037507	0.364127	0.181295	0.260459	0.108591	0.075797	1.504312	0.188028	1.236503	0.029379	0.514919
FCMP.c-30.1115	0.146087	0.034238	0.05451	0.070494	0.046677	0.056293	0.001491	0.088708	1.617846	0.001698	0.031853	0.183076	0.08717	0.385341	0.02415	0.082963	0.90993	0.539574	0.195949	0.070221	0.06199	0.082132	0.021864	0.096161	0.029147	0.297909	0.473729	0.035417	0.013269	0.013174	0.014586	0.014223	0.048402	0.193227	1.991378	0.001635	0.058718	0.052128	0.178273	0.281627	0.284986	0.117906	0.096225	0.008079	0.032213	0.215775	0.016817	0.018086	0.018601	0.469148	0.468218	0.1375	0.037254	0.474681	0.125226
FCMP.c-19.1135	0.182965	0.099474	0.343691	0.075058	0.00964	0.010383	0.006015	0.07244	0.008405	0.003868	0.098872	0.015796	0.131948	0.083968	0.009313	0.176139	0.025486	3.403683	0.055124	0.006298	0.002981	0.203646	0.041132	0.077215	0.070626	0.011941	0.053924	0.062142	0.048273	0.071075	0.088592	0.138574	0.271496	0.235311	0.442907	0.031617	0.093791	0.013174	0.005843	0.022429	0.012428	0.114218	0.056971	0.029583	0.047325	0.049293	0.056352	0.085631	0.021664	0.004921	0.142685	0.040831	0.106645	0.015752	0.042347
FCMP.c-20.6762	0.111397	0.110206	0.331402	0.037618	0.119754	0.136484	0.008081	0.048828	2.494927	0.035229	0.204506	0.027342	0.273412	0.197992	0.066397	0.173609	0.802992	0.309024	0.01331	0.271353	0.055324	0.204566	0.141576	0.267435	0.084264	0.385914	0.142949	0.045429	0.246947	0.044218	0.060593	0.199342	0.506741	0.179546	0.235752	0.006661	0.336872	0.10158	0.04433	0.1908	0.226766	0.2461	0.257846	0.067051	0.031708	0.090757	0.038193	0.105036	0.066601	0.121235	0.379861	0.050689	0.244215	0.0768	0.365151
FCMP.c-21.2174	0.07793	0.12685	0.043427	0.022839	0.096628	0.090544	0.040392	1.664426	0.410209	0.025968	0.057456	0.140487	0.090744	0.038194	0.040289	0.134791	0.288857	0.060344	0.104415	0.098795	0.03193	0.029713	0.051419	0.038205	0.035485	0.074621	1.39594	0.112434	0.121999	0.236374	0.156038	0.434753	0.0266	0.383032	0.042283	0.254023	0.095525	0.096916	0.04487	0.038295	0.097476	0.034557	0.069699	0.057724	0.043157	0.052231	0.08611	0.074828	0.020992	0.28834	0.054088	0.091125	0.047078	0.089925	0.189823
FCMP.c-27.7632	0.558022	0.45516	1.261859	0.05559	0.023727	0.027374	0.002335	0.007479	0.016896	0.00547	4.642936	0.004636	1.516456	0.012137	1.00528	0.074323	0.012549	0.02567	0.031024	0.024228	0.014747	1.349608	1.312418	0.015393	1.58175	0.023515	0.072578	0.586952	1.321421	0.006333	0.01024	0.021679	1.101671	0.017901	0.020432	0.000656	0.292529	1.366034	3.609472	0.029683	0.021604	0.76804	1.079991	0.011706	0.306259	0.008646	0.01036	0.009641	0.004995	0.824758	0.0227	0.012537	0.016314	0.020949	0.306686
FCMP.c-30.1306	0.140491	0.097064	0.10799	0.974564	1.591266	1.62502	0.001697	0.026347	0.101067	0.056384	0.604979	0.019273	0.022012	0.18384	0.236576	1.598772	0.027384	0.029396	0.008416	0.023874	0.016016	0.05213	0.026983	0.025995	0.12548	0.441514	0.062025	0.027893	0.043707	0.024731	1.099266	0.457277	0.358673	0.262179	0.928588	0.001001	0.102404	0.031933	0.028686	0.023908	1.444616	0.176162	0.493267	0.049883	0.043105	0.021832	0.027962	0.245596	0.016311	0.018844	0.138313	0.089535	0.168247	0.116689	0.474345
FCMP.c-30.1944	0.066266	0.027643	1.362461	0.009777	0.004198	0.005405	0.002264	0.014683	0.00829	0.000419	0.078031	0.02205	0.013092	0.10227	0.015343	0.074941	0.010012	0.003647	0.003992	0.003048	0.000246	0.543159	0.404042	0.014502	0.224025	0.062356	0.080865	0.03668	1.85408	0.132527	0.028066	0.031394	0.718679	2.093499	0.007356	0.000587	0.031858	0.197197	3.491526	0.097114	0.045275	0.032558	0.130279	0.016324	0.07255	0.060112	0.007549	0.017422	0.028147	0.001927	0.040324	0.029889	0.002488	0.019355	0.059055
FCMP.c-19.5254	0.07759	0.166295	0.309875	0.33847	0.22982	0.337472	0.001075	0.005493	0.027976	0.00026	0.085429	0.010829	0.128093	0.040438	0.011468	0.437658	0.006674	1.725464	0.005964	0.471053	0.000958	0.08988	0.411782	0.240338	0.080016	0.006748	0.068942	0.060896	0.030983	0.042053	0.075725	0.083967	0.272365	0.390614	0.136177	8.8e-05	0.076507	0.109762	0.014756	0.093867	0.014243	0.088522	0.200502	0.009792	0.010971	0.018968	0.092311	0.032979	0.023295	0.042516	0.017066	0.691344	0.287992	0.003755	0.13542
FCMP.c-23.342	0.280424	0.248253	0.181631	1.21596	0.295979	0.275704	0.005793	0.130004	0.019488	0.00138	0.628235	0.239459	0.126959	0.464354	0.249169	3.434962	0.060804	0.765697	0.006235	0.099178	0.015248	0.258	0.792018	0.172809	0.082199	0.790607	0.058323	0.182585	0.089638	0.141896	0.358192	0.082064	0.151007	0.295735	0.225303	3e-06	0.953817	0.203155	0.085467	0.241717	1.140488	0.136583	0.290203	0.567233	0.159202	0.02873	0.196597	0.275434	0.159891	0.163975	1.277369	0.050677	0.182842	0.004278	0.526946
